STUDENT_NUMBER,Academic_Year,Faculty,Programme_Code,Programme_Name,Programme_Duration_Years,Year_Level,Gender,Race,NSFAS_Flag,Residence_Flag,First_Generation_Flag,Entry_APS_Band,Expected_Credits_ToDate,Prior_Credits_Passed,Current_Year_Expected_Credits,Current_Credits_Passed,Total_Credits_Passed,Credit_Completion_Current_Pct,Credit_Completion_ToDate_Pct,Current_Module_Count,Failed_Module_Count,Failed_Gateway_Module_Count,Non_Submitted_Assessment_Count,Failed_Assessment_Count,Student_Overall_CA_Average,Student_Final_Average,Programme_Final_Average,Difference_From_Programme_Avg,Early_At_Risk_Flag,End_At_Risk_Flag,Progression_Risk_Level,Recommended_Action,Equity_Review_Group
4260698,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Male,African,Yes,Yes,Yes,30-34,120,0,120,0,0,0.0,0.0,4,4,3,2,12,23.5,30.0,51.2,-21.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence Yes
4260699,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,African,No,No,Yes,30-34,240,120,120,0,120,0.0,0.5,4,4,3,3,4,46.2,44.0,51.2,-7.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4260700,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,African,Yes,No,No,40-44,240,120,120,120,240,1.0,1.0,4,0,0,0,1,64.8,64.6,51.2,13.4,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence No
4260701,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,African,No,No,Yes,40-44,360,240,120,90,330,0.75,0.9167,4,1,1,1,1,61.1,56.6,51.2,5.4,No,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4260702,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,Other/Not disclosed,Yes,No,Yes,40-44,360,240,120,120,360,1.0,1.0,4,0,0,0,0,69.3,65.0,51.2,13.8,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence No
4260703,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Male,Coloured,Yes,No,No,30-34,240,120,120,90,210,0.75,0.875,4,1,1,2,1,53.8,58.2,51.2,7.0,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS Yes | Residence No
4260704,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Male,Coloured,No,No,No,45+,240,120,120,30,150,0.25,0.625,4,3,3,2,3,51.9,46.6,51.2,-4.6,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence No
4260705,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,White,No,Yes,Yes,35-39,120,0,120,120,120,1.0,1.0,4,0,0,0,3,58.0,58.9,51.2,7.7,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence Yes
4260706,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Male,Coloured,No,Yes,Yes,35-39,360,240,120,120,360,1.0,1.0,4,0,0,1,1,59.2,57.9,51.2,6.7,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS No | Residence Yes
4260707,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Male,African,Yes,No,No,40-44,120,0,120,120,120,1.0,1.0,4,0,0,0,1,73.5,73.2,51.2,22.0,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS Yes | Residence No
4260708,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,Coloured,No,Yes,Yes,45+,240,120,120,120,240,1.0,1.0,4,0,0,0,0,79.1,79.4,51.2,28.3,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence Yes
4260709,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Male,Coloured,No,No,No,30-34,240,120,120,0,120,0.0,0.5,4,4,3,2,13,28.2,30.5,51.2,-20.7,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence No
4260710,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,Coloured,Yes,Yes,No,35-39,120,0,120,120,120,1.0,1.0,4,0,0,1,3,62.7,57.3,51.2,6.2,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence Yes
4260711,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,4,Female,Coloured,No,No,Yes,30-34,480,360,120,60,420,0.5,0.875,4,2,2,1,4,52.0,51.4,51.2,0.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4260712,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Male,Coloured,No,Yes,Yes,35-39,120,0,120,60,60,0.5,0.5,4,2,2,1,5,53.1,57.3,51.2,6.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence Yes
4260713,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Male,African,No,No,No,35-39,120,0,120,120,120,1.0,1.0,4,0,0,1,0,68.8,71.9,51.2,20.7,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS No | Residence No
4260714,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,Coloured,No,No,No,35-39,240,120,120,120,240,1.0,1.0,4,0,0,1,0,63.2,66.1,51.2,14.9,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
4260715,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,African,Yes,No,Yes,35-39,360,240,120,30,270,0.25,0.75,4,3,2,1,8,46.0,40.5,51.2,-10.7,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260716,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Male,Indian,No,No,Yes,30-34,120,0,120,90,90,0.75,0.75,4,1,1,1,7,46.7,51.7,51.2,0.5,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS No | Residence No
4260717,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,African,Yes,No,Yes,40-44,120,0,120,120,120,1.0,1.0,4,0,0,1,3,57.1,59.1,51.2,8.0,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence No
4260718,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Male,Coloured,No,Yes,Yes,35-39,120,0,120,60,60,0.5,0.5,4,2,2,2,9,40.0,45.9,51.2,-5.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence Yes
4260719,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,African,No,No,No,35-39,360,240,120,120,360,1.0,1.0,4,0,0,0,3,57.1,58.3,51.2,7.2,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
4260720,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,Coloured,Yes,No,No,45+,120,0,120,120,120,1.0,1.0,4,0,0,1,1,71.2,67.2,51.2,16.0,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence No
4260721,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Male,African,No,Yes,No,35-39,120,0,120,120,120,1.0,1.0,4,0,0,0,3,63.2,62.5,51.2,11.3,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS No | Residence Yes
4260722,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,4,Female,African,No,No,Yes,30-34,480,330,120,90,420,0.75,0.875,4,1,1,0,6,51.5,54.4,51.2,3.2,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4260723,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Male,African,Yes,No,Yes,35-39,360,240,120,60,300,0.5,0.8333,4,2,2,3,2,50.3,51.1,51.2,0.0,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4260724,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,African,Yes,No,Yes,40-44,120,0,120,30,30,0.25,0.25,4,3,2,3,6,37.3,43.7,51.2,-7.5,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260725,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Male,Indian,No,No,No,35-39,240,120,120,120,240,1.0,1.0,4,0,0,0,0,75.8,73.2,51.2,22.1,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS No | Residence No
4260726,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,Coloured,Yes,No,No,40-44,240,120,120,30,150,0.25,0.625,4,3,2,1,11,41.3,45.0,51.2,-6.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260727,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Male,African,Yes,No,Yes,30-34,240,120,120,60,180,0.5,0.75,4,2,2,3,2,50.4,47.0,51.2,-4.1,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4260728,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,African,No,No,No,40-44,120,0,120,120,120,1.0,1.0,4,0,0,0,2,73.0,71.5,51.2,20.3,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
4260729,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,African,Yes,Yes,Yes,35-39,120,0,120,60,60,0.5,0.5,4,2,1,0,9,44.9,50.4,51.2,-0.8,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence Yes
4260730,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,African,Yes,No,Yes,30-34,360,240,120,60,300,0.5,0.8333,4,2,2,1,5,45.1,47.0,51.2,-4.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260731,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,4,Female,African,No,No,Yes,35-39,480,360,120,0,360,0.0,0.75,4,4,3,3,11,32.2,33.5,51.2,-17.7,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4260732,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,African,No,No,Yes,35-39,240,120,120,120,240,1.0,1.0,4,0,0,0,0,72.6,68.6,51.2,17.4,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
4260733,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,Coloured,Yes,No,Yes,40-44,240,120,120,0,120,0.0,0.5,4,4,3,1,13,34.9,35.4,51.2,-15.8,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260734,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,African,Yes,No,Yes,35-39,240,120,120,30,150,0.25,0.625,4,3,2,3,0,58.9,51.7,51.2,0.6,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260735,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,4,Female,African,Yes,No,No,30-34,480,360,120,0,360,0.0,0.75,4,4,3,2,10,42.4,40.1,51.2,-11.1,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260736,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,African,Yes,No,Yes,40-44,240,120,120,120,240,1.0,1.0,4,0,0,0,2,62.4,64.1,51.2,13.0,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence No
4260737,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,White,Yes,Yes,Yes,40-44,360,240,120,120,360,1.0,1.0,4,0,0,0,2,61.6,66.5,51.2,15.3,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence Yes
4260738,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,African,Yes,No,Yes,40-44,120,0,120,30,30,0.25,0.25,4,3,2,1,11,41.1,40.2,51.2,-10.9,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260739,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Male,African,No,No,No,35-39,120,0,120,120,120,1.0,1.0,4,0,0,0,0,75.5,78.0,51.2,26.9,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS No | Residence No
4260740,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,Coloured,Yes,No,No,35-39,120,0,120,0,0,0.0,0.0,4,4,3,3,12,22.7,24.7,51.2,-26.5,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260741,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,Coloured,Yes,No,No,45+,120,0,120,60,60,0.5,0.5,4,2,2,2,6,44.7,48.0,51.2,-3.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260742,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Male,Coloured,No,Yes,No,35-39,360,240,120,90,330,0.75,0.9167,4,1,0,0,8,53.6,50.7,51.2,-0.5,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS No | Residence Yes
4260743,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,Coloured,Yes,Yes,Yes,40-44,240,120,120,90,210,0.75,0.875,4,1,1,1,1,76.6,69.1,51.2,17.9,No,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence Yes
4260744,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Male,Indian,Yes,No,Yes,35-39,240,120,120,0,120,0.0,0.5,4,4,3,0,13,44.9,42.2,51.2,-9.0,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4260745,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,4,Female,Indian,Yes,No,No,30-34,480,360,120,120,480,1.0,1.0,4,0,0,1,4,55.4,55.3,51.2,4.1,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4260746,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Male,African,No,No,No,30-34,120,0,120,60,60,0.5,0.5,4,2,1,1,3,47.1,49.8,51.2,-1.3,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence No
4260747,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Male,Coloured,No,No,Yes,30-34,240,120,120,0,120,0.0,0.5,4,4,3,4,9,31.2,36.1,51.2,-15.1,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence No
4260748,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,African,No,No,Yes,35-39,360,180,120,60,240,0.5,0.6667,4,2,1,1,10,48.9,43.9,51.2,-7.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4260749,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Male,African,Yes,No,No,30-34,360,240,120,30,270,0.25,0.75,4,3,3,2,9,41.0,39.5,51.2,-11.7,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4260750,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,Coloured,Yes,Yes,No,30-34,360,240,120,120,360,1.0,1.0,4,0,0,0,3,61.7,59.1,51.2,8.0,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence Yes
4260751,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,4,Female,Coloured,No,No,Yes,30-34,480,360,120,30,390,0.25,0.8125,4,3,2,1,10,42.2,44.8,51.2,-6.4,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4260752,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Male,African,No,No,Yes,40-44,240,120,120,60,180,0.5,0.75,4,2,1,1,7,46.4,48.7,51.2,-2.5,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS No | Residence No
4260753,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,1,Female,Coloured,No,No,Yes,40-44,120,0,120,120,120,1.0,1.0,4,0,0,1,0,64.0,67.9,51.2,16.7,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4260754,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,4,Male,Coloured,Yes,No,No,40-44,480,360,120,60,420,0.5,0.875,4,2,2,0,7,48.5,48.5,51.2,-2.6,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4260755,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,4,Male,African,Yes,No,Yes,35-39,480,360,120,0,360,0.0,0.75,4,4,3,1,9,35.2,42.5,51.2,-8.6,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4260756,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,African,Yes,No,No,30-34,240,120,120,0,120,0.0,0.5,4,4,3,1,11,37.9,39.5,51.2,-11.7,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260757,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Male,African,Yes,No,No,35-39,360,240,120,60,300,0.5,0.8333,4,2,1,2,2,53.4,49.3,51.2,-1.8,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS Yes | Residence No
4260758,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,2,Female,Coloured,Yes,No,Yes,40-44,240,120,120,90,210,0.75,0.875,4,1,0,1,4,48.1,51.6,51.2,0.4,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4260759,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,African,Yes,No,Yes,40-44,360,240,120,90,330,0.75,0.9167,4,1,1,1,1,55.7,63.2,51.2,12.0,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4260760,2026,EMS,BCOM_ECP,Bachelor of Commerce Extended Curriculum Programme,4,3,Female,African,No,No,Yes,40-44,360,240,120,90,330,0.75,0.9167,4,1,1,1,0,63.2,63.1,51.2,12.0,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4260761,2026,EMS,BCOM_FA,Bachelor of Commerce: Financial Accounting,3,3,Female,African,No,No,Yes,30-34,360,240,120,120,360,1.0,1.0,4,0,0,1,2,52.8,57.7,48.3,9.4,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4260762,2026,EMS,BCOM_FA,Bachelor of Commerce: Financial Accounting,3,2,Female,African,Yes,No,Yes,30-34,240,120,120,0,120,0.0,0.5,4,4,4,2,14,26.2,23.1,48.3,-25.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4260763,2026,EMS,BCOM_FA,Bachelor of Commerce: Financial Accounting,3,1,Male,Coloured,Yes,No,No,35-39,120,0,120,30,30,0.25,0.25,4,3,3,3,3,40.6,44.0,48.3,-4.3,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
